path,expected_fruit,expected_quality,predicted_species,predicted_quality,correct,colour_quality,colour_confidence,defect_ripeness,defect_percentage,stem_detected,quality_note
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (82).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,0.6757112532376043,Fresh,0.5097060072364099,True,colour KNN won (68% vs defect ripeness rule 49%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (162).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.5642104942499161,True,colour KNN won (100% vs defect ripeness rule 83%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (76).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.09284873460602794,False,colour KNN won (100% vs defect ripeness rule 53%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (84).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,0.6571262128659036,Fresh,0.34945654576429874,True,defect ripeness rule won (66% vs colour KNN 66%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.13.10 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,True,colour KNN won (100% vs defect ripeness rule 90%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.08.05 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.8515828698678424,True,colour KNN won (100% vs defect ripeness rule 92%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (54).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,0.6527055748885278,Fresh,5.7471149538261965,True,colour KNN won (65% vs defect ripeness rule 51%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (127).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,False,colour KNN won (100% vs defect ripeness rule 97%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.28.15 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,1.6636957813428401,True,colour KNN won (100% vs defect ripeness rule 74%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\thumb.jpg,Apple,Fresh,Apple,Fresh,True,Fresh,0.6826041040291796,Fresh,0.0,True,defect ripeness rule won (87% vs colour KNN 68%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (159).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,False,colour KNN won (100% vs defect ripeness rule 97%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (22).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,True,colour KNN won (100% vs defect ripeness rule 58%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\original.jpg,Apple,Fresh,Apple,Fresh,True,Fresh,0.7150658823248428,Fresh,0.0,False,defect ripeness rule won (93% vs colour KNN 72%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.21.40 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,1.1550813932652413,False,colour KNN won (100% vs defect ripeness rule 75%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.10.29 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.695393991483377,False,colour KNN won (100% vs defect ripeness rule 96%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (176).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.08024116329568003,False,colour KNN won (100% vs defect ripeness rule 61%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (79).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,0.6869609070452571,Fresh,0.20900610540656459,True,colour KNN won (69% vs defect ripeness rule 43%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.22.20 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,0.7911866643740577,Fresh,0.0,False,colour KNN won (79% vs defect ripeness rule 61%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.16.49 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,0.7285698477161658,Fresh,1.020136271934833,False,defect ripeness rule won (86% vs colour KNN 73%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.04.11 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.2984509972887198,True,colour KNN won (100% vs defect ripeness rule 96%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.15.01 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,True,colour KNN won (100% vs defect ripeness rule 95%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (71).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,1.1328836199911667,True,colour KNN won (100% vs defect ripeness rule 28%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (137).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.12199744777635345,True,colour KNN won (100% vs defect ripeness rule 62%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (28).jpg,Apple,Fresh,Apple,Rotten,False,Rotten,1.0,Fresh,0.0,False,"colour KNN won (100% vs defect ripeness rule 84%); disagreement: colour KNN=Rotten, defect rule=Fresh; Stem not detected"
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (59).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,True,colour KNN won (100% vs defect ripeness rule 90%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (128).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,True,colour KNN won (100% vs defect ripeness rule 85%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.13.02 PM.png,Apple,Fresh,Apple,Rotten,False,Fresh,0.7416224694174764,Rotten,23.205739494674926,True,"defect ripeness rule won (100% vs colour KNN 74%); disagreement: colour KNN=Fresh, defect rule=Rotten; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (114).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,0.7993455795606971,Fresh,0.0,True,defect ripeness rule won (96% vs colour KNN 80%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (30).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,0.6841421693611733,Fresh,0.08545843582936871,True,colour KNN won (68% vs defect ripeness rule 31%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (118).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,False,colour KNN won (100% vs defect ripeness rule 94%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (117).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.15832260663814562,True,colour KNN won (100% vs defect ripeness rule 47%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.15.52 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,0.7832019342926294,Fresh,0.13995931849142518,False,defect ripeness rule won (98% vs colour KNN 78%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.09.25 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,0.9114463138623039,Fresh,0.7038712921065863,False,defect ripeness rule won (92% vs colour KNN 91%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (154).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,False,colour KNN won (100% vs defect ripeness rule 33%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (17).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,True,colour KNN won (100% vs defect ripeness rule 88%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\pngtree-three-red-apples-in-a-row-fresh-nobody-juice-png-image_13554170.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,1.0342598577892694,True,colour KNN won (100% vs defect ripeness rule 90%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (77).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,True,colour KNN won (100% vs defect ripeness rule 41%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (102).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,0.8351020306209276,Fresh,0.11904786367992154,True,defect ripeness rule won (90% vs colour KNN 84%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.34.01 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,0.7645077431293574,Fresh,0.0,True,defect ripeness rule won (97% vs colour KNN 76%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (173).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,0.6237590344066378,Fresh,2.2519123262299745,True,defect ripeness rule won (77% vs colour KNN 62%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (72).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.034290699915795024,False,colour KNN won (100% vs defect ripeness rule 53%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (87).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.7261807591783105,True,colour KNN won (100% vs defect ripeness rule 26%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (45).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,0.6580631397647166,Fresh,0.82443938122077,True,defect ripeness rule won (70% vs colour KNN 66%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.12.14 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.417625437049876,True,colour KNN won (100% vs defect ripeness rule 80%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (185).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,False,colour KNN won (100% vs defect ripeness rule 90%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.11.24 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,1.2046042651913982,False,colour KNN won (100% vs defect ripeness rule 91%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (144).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.15851452336377012,True,colour KNN won (100% vs defect ripeness rule 88%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.14.07 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.16272871713392445,True,colour KNN won (100% vs defect ripeness rule 92%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.13.45 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.11000924715410862,True,colour KNN won (100% vs defect ripeness rule 93%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (168).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.02241289837696616,True,colour KNN won (100% vs defect ripeness rule 46%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (96).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,True,colour KNN won (100% vs defect ripeness rule 57%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (123).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,False,colour KNN won (100% vs defect ripeness rule 70%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (35).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.1521606321550079,False,colour KNN won (100% vs defect ripeness rule 51%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (14).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.19977532627682704,True,colour KNN won (100% vs defect ripeness rule 41%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (34).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.08023314068171802,True,colour KNN won (100% vs defect ripeness rule 22%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.00.18 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.1573701696100717,True,colour KNN won (100% vs defect ripeness rule 92%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (1).jpg,Apple,Fresh,Apple,Fresh,True,Rotten,0.6744689478460499,Fresh,0.20547896578967917,True,colour KNN said Rotten but defect found nothing (defect%=0.2%) -- downgraded to Fresh; colour KNN won (100% vs defect ripeness rule 54%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.17.34 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,0.8657900560334391,Fresh,0.003053248656570591,True,defect ripeness rule won (98% vs colour KNN 87%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.00.12 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.6892290794261001,True,colour KNN won (100% vs defect ripeness rule 91%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.27.49 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.11939324182714606,False,colour KNN won (100% vs defect ripeness rule 96%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (167).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,True,colour KNN won (100% vs defect ripeness rule 13%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.16.44 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.1206556605161708,True,colour KNN won (100% vs defect ripeness rule 88%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (178).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,0.791418264285222,Fresh,0.20657282728969786,True,colour KNN won (79% vs defect ripeness rule 75%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.02.38 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,False,colour KNN won (100% vs defect ripeness rule 92%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.05.27 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,False,colour KNN won (100% vs defect ripeness rule 96%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.00.35 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,0.8858182921874248,Fresh,5.033475279347435,False,defect ripeness rule won (97% vs colour KNN 89%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (83).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.16996743181704807,False,colour KNN won (100% vs defect ripeness rule 43%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (125).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.03837349938187191,True,colour KNN won (100% vs defect ripeness rule 62%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.01.01 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.2021170464998769,True,colour KNN won (100% vs defect ripeness rule 92%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (100).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,True,colour KNN won (100% vs defect ripeness rule 78%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (48).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,6.353659931504545,True,colour KNN won (100% vs defect ripeness rule 10%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (157).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.5523475260046471,True,colour KNN won (100% vs defect ripeness rule 81%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.20.51 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,0.7791617974680312,Fresh,0.31804635025132333,False,defect ripeness rule won (85% vs colour KNN 78%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.16.57 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.1360720533920819,True,colour KNN won (100% vs defect ripeness rule 93%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (92).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,False,colour KNN won (100% vs defect ripeness rule 38%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.11.52 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,False,colour KNN won (100% vs defect ripeness rule 94%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.18.26 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.09704251386321626,True,colour KNN won (100% vs defect ripeness rule 91%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.05.18 PM.png,Apple,Fresh,Apple,Unripe,False,Unripe,0.7782008094979026,Fresh,1.3542579463076556,True,"colour KNN won (78% vs defect ripeness rule 48%); disagreement: colour KNN=Unripe, defect rule=Fresh; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (6).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.34134314195490806,True,colour KNN won (100% vs defect ripeness rule 96%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\FreshApple (197).jpg,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.0,False,colour KNN won (100% vs defect ripeness rule 71%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.22.35 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,0.7889772858169333,Fresh,0.5891377723227984,False,colour KNN won (79% vs defect ripeness rule 71%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\freshapples\Screen Shot 2018-06-08 at 5.17.04 PM.png,Apple,Fresh,Apple,Fresh,True,Fresh,1.0,Fresh,0.7371143836485972,False,colour KNN won (100% vs defect ripeness rule 99%); Stem not detected
